"","date","series_id","value","realtime_start","realtime_end"
"1",1989-01-01,"CWSR0000SEFS",118.9,2023-06-14,2023-06-14
"2",1989-02-01,"CWSR0000SEFS",119.7,2023-06-14,2023-06-14
"3",1989-03-01,"CWSR0000SEFS",119.8,2023-06-14,2023-06-14
"4",1989-04-01,"CWSR0000SEFS",121.2,2023-06-14,2023-06-14
"5",1989-05-01,"CWSR0000SEFS",121.3,2023-06-14,2023-06-14
"6",1989-06-01,"CWSR0000SEFS",121.7,2023-06-14,2023-06-14
"7",1989-07-01,"CWSR0000SEFS",121.5,2023-06-14,2023-06-14
"8",1989-08-01,"CWSR0000SEFS",121.4,2023-06-14,2023-06-14
"9",1989-09-01,"CWSR0000SEFS",121.4,2023-06-14,2023-06-14
"10",1989-10-01,"CWSR0000SEFS",121.6,2023-06-14,2023-06-14
"11",1989-11-01,"CWSR0000SEFS",121.9,2023-06-14,2023-06-14
"12",1989-12-01,"CWSR0000SEFS",122.3,2023-06-14,2023-06-14
"13",1990-01-01,"CWSR0000SEFS",122.8,2023-06-14,2023-06-14
"14",1990-02-01,"CWSR0000SEFS",122.7,2023-06-14,2023-06-14
"15",1990-03-01,"CWSR0000SEFS",123.6,2023-06-14,2023-06-14
"16",1990-04-01,"CWSR0000SEFS",123.8,2023-06-14,2023-06-14
"17",1990-05-01,"CWSR0000SEFS",124.7,2023-06-14,2023-06-14
"18",1990-06-01,"CWSR0000SEFS",125.6,2023-06-14,2023-06-14
"19",1990-07-01,"CWSR0000SEFS",126.4,2023-06-14,2023-06-14
"20",1990-08-01,"CWSR0000SEFS",127.2,2023-06-14,2023-06-14
"21",1990-09-01,"CWSR0000SEFS",128.2,2023-06-14,2023-06-14
"22",1990-10-01,"CWSR0000SEFS",128,2023-06-14,2023-06-14
"23",1990-11-01,"CWSR0000SEFS",129.7,2023-06-14,2023-06-14
"24",1990-12-01,"CWSR0000SEFS",131.8,2023-06-14,2023-06-14
"25",1991-01-01,"CWSR0000SEFS",131.6,2023-06-14,2023-06-14
"26",1991-02-01,"CWSR0000SEFS",132.1,2023-06-14,2023-06-14
"27",1991-03-01,"CWSR0000SEFS",132,2023-06-14,2023-06-14
"28",1991-04-01,"CWSR0000SEFS",132.3,2023-06-14,2023-06-14
"29",1991-05-01,"CWSR0000SEFS",132,2023-06-14,2023-06-14
"30",1991-06-01,"CWSR0000SEFS",131.5,2023-06-14,2023-06-14
"31",1991-07-01,"CWSR0000SEFS",131.3,2023-06-14,2023-06-14
"32",1991-08-01,"CWSR0000SEFS",131.8,2023-06-14,2023-06-14
"33",1991-09-01,"CWSR0000SEFS",131,2023-06-14,2023-06-14
"34",1991-10-01,"CWSR0000SEFS",131.4,2023-06-14,2023-06-14
"35",1991-11-01,"CWSR0000SEFS",130.8,2023-06-14,2023-06-14
"36",1991-12-01,"CWSR0000SEFS",130.2,2023-06-14,2023-06-14
"37",1992-01-01,"CWSR0000SEFS",129.9,2023-06-14,2023-06-14
"38",1992-02-01,"CWSR0000SEFS",130.4,2023-06-14,2023-06-14
"39",1992-03-01,"CWSR0000SEFS",129.5,2023-06-14,2023-06-14
"40",1992-04-01,"CWSR0000SEFS",129,2023-06-14,2023-06-14
"41",1992-05-01,"CWSR0000SEFS",130.1,2023-06-14,2023-06-14
"42",1992-06-01,"CWSR0000SEFS",130.1,2023-06-14,2023-06-14
"43",1992-07-01,"CWSR0000SEFS",129.7,2023-06-14,2023-06-14
"44",1992-08-01,"CWSR0000SEFS",129.3,2023-06-14,2023-06-14
"45",1992-09-01,"CWSR0000SEFS",130,2023-06-14,2023-06-14
"46",1992-10-01,"CWSR0000SEFS",129.7,2023-06-14,2023-06-14
"47",1992-11-01,"CWSR0000SEFS",129.5,2023-06-14,2023-06-14
"48",1992-12-01,"CWSR0000SEFS",129.6,2023-06-14,2023-06-14
"49",1993-01-01,"CWSR0000SEFS",129.6,2023-06-14,2023-06-14
"50",1993-02-01,"CWSR0000SEFS",129.9,2023-06-14,2023-06-14
"51",1993-03-01,"CWSR0000SEFS",129.8,2023-06-14,2023-06-14
"52",1993-04-01,"CWSR0000SEFS",129.6,2023-06-14,2023-06-14
"53",1993-05-01,"CWSR0000SEFS",129,2023-06-14,2023-06-14
"54",1993-06-01,"CWSR0000SEFS",130,2023-06-14,2023-06-14
"55",1993-07-01,"CWSR0000SEFS",130.1,2023-06-14,2023-06-14
"56",1993-08-01,"CWSR0000SEFS",130.2,2023-06-14,2023-06-14
"57",1993-09-01,"CWSR0000SEFS",130.2,2023-06-14,2023-06-14
"58",1993-10-01,"CWSR0000SEFS",129.9,2023-06-14,2023-06-14
"59",1993-11-01,"CWSR0000SEFS",130.3,2023-06-14,2023-06-14
"60",1993-12-01,"CWSR0000SEFS",130.6,2023-06-14,2023-06-14
"61",1994-01-01,"CWSR0000SEFS",130.9,2023-06-14,2023-06-14
"62",1994-02-01,"CWSR0000SEFS",130.8,2023-06-14,2023-06-14
"63",1994-03-01,"CWSR0000SEFS",132.2,2023-06-14,2023-06-14
"64",1994-04-01,"CWSR0000SEFS",132.7,2023-06-14,2023-06-14
"65",1994-05-01,"CWSR0000SEFS",133.1,2023-06-14,2023-06-14
"66",1994-06-01,"CWSR0000SEFS",133.3,2023-06-14,2023-06-14
"67",1994-07-01,"CWSR0000SEFS",134.6,2023-06-14,2023-06-14
"68",1994-08-01,"CWSR0000SEFS",134.1,2023-06-14,2023-06-14
"69",1994-09-01,"CWSR0000SEFS",134.3,2023-06-14,2023-06-14
"70",1994-10-01,"CWSR0000SEFS",135,2023-06-14,2023-06-14
"71",1994-11-01,"CWSR0000SEFS",135.1,2023-06-14,2023-06-14
"72",1994-12-01,"CWSR0000SEFS",135.4,2023-06-14,2023-06-14
"73",1995-01-01,"CWSR0000SEFS",135.8,2023-06-14,2023-06-14
"74",1995-02-01,"CWSR0000SEFS",136.1,2023-06-14,2023-06-14
"75",1995-03-01,"CWSR0000SEFS",136.2,2023-06-14,2023-06-14
"76",1995-04-01,"CWSR0000SEFS",136.7,2023-06-14,2023-06-14
"77",1995-05-01,"CWSR0000SEFS",136.9,2023-06-14,2023-06-14
"78",1995-06-01,"CWSR0000SEFS",136.3,2023-06-14,2023-06-14
"79",1995-07-01,"CWSR0000SEFS",137.5,2023-06-14,2023-06-14
"80",1995-08-01,"CWSR0000SEFS",137.5,2023-06-14,2023-06-14
