"","date","series_id","value","realtime_start","realtime_end"
"1",1953-01-01,"CUSR0000SETA02",28.7,2023-06-14,2023-06-14
"2",1953-02-01,"CUSR0000SETA02",28.7,2023-06-14,2023-06-14
"3",1953-03-01,"CUSR0000SETA02",28.4,2023-06-14,2023-06-14
"4",1953-04-01,"CUSR0000SETA02",28.3,2023-06-14,2023-06-14
"5",1953-05-01,"CUSR0000SETA02",27.5,2023-06-14,2023-06-14
"6",1953-06-01,"CUSR0000SETA02",26.9,2023-06-14,2023-06-14
"7",1953-07-01,"CUSR0000SETA02",26.5,2023-06-14,2023-06-14
"8",1953-08-01,"CUSR0000SETA02",26,2023-06-14,2023-06-14
"9",1953-09-01,"CUSR0000SETA02",25.5,2023-06-14,2023-06-14
"10",1953-10-01,"CUSR0000SETA02",25.2,2023-06-14,2023-06-14
"11",1953-11-01,"CUSR0000SETA02",24.8,2023-06-14,2023-06-14
"12",1953-12-01,"CUSR0000SETA02",24.7,2023-06-14,2023-06-14
"13",1954-01-01,"CUSR0000SETA02",24.2,2023-06-14,2023-06-14
"14",1954-02-01,"CUSR0000SETA02",23.5,2023-06-14,2023-06-14
"15",1954-03-01,"CUSR0000SETA02",23.1,2023-06-14,2023-06-14
"16",1954-04-01,"CUSR0000SETA02",22.9,2023-06-14,2023-06-14
"17",1954-05-01,"CUSR0000SETA02",22.7,2023-06-14,2023-06-14
"18",1954-06-01,"CUSR0000SETA02",22.8,2023-06-14,2023-06-14
"19",1954-07-01,"CUSR0000SETA02",22.6,2023-06-14,2023-06-14
"20",1954-08-01,"CUSR0000SETA02",22.5,2023-06-14,2023-06-14
"21",1954-09-01,"CUSR0000SETA02",22.4,2023-06-14,2023-06-14
"22",1954-10-01,"CUSR0000SETA02",22.2,2023-06-14,2023-06-14
"23",1954-11-01,"CUSR0000SETA02",22.1,2023-06-14,2023-06-14
"24",1954-12-01,"CUSR0000SETA02",21.9,2023-06-14,2023-06-14
"25",1955-01-01,"CUSR0000SETA02",22.4,2023-06-14,2023-06-14
"26",1955-02-01,"CUSR0000SETA02",22.4,2023-06-14,2023-06-14
"27",1955-03-01,"CUSR0000SETA02",22.4,2023-06-14,2023-06-14
