"","date","series_id","value","realtime_start","realtime_end"
"1",1956-01-01,"CWSR0000SAS4",23,2023-06-14,2023-06-14
"2",1956-02-01,"CWSR0000SAS4",23,2023-06-14,2023-06-14
"3",1956-03-01,"CWSR0000SAS4",23,2023-06-14,2023-06-14
"4",1956-04-01,"CWSR0000SAS4",23.1,2023-06-14,2023-06-14
"5",1956-05-01,"CWSR0000SAS4",23.2,2023-06-14,2023-06-14
"6",1956-06-01,"CWSR0000SAS4",23.3,2023-06-14,2023-06-14
"7",1956-07-01,"CWSR0000SAS4",23.2,2023-06-14,2023-06-14
"8",1956-08-01,"CWSR0000SAS4",23.2,2023-06-14,2023-06-14
"9",1956-09-01,"CWSR0000SAS4",23.3,2023-06-14,2023-06-14
"10",1956-10-01,"CWSR0000SAS4",23.4,2023-06-14,2023-06-14
"11",1956-11-01,"CWSR0000SAS4",23.4,2023-06-14,2023-06-14
"12",1956-12-01,"CWSR0000SAS4",23.6,2023-06-14,2023-06-14
"13",1957-01-01,"CWSR0000SAS4",23.7,2023-06-14,2023-06-14
"14",1957-02-01,"CWSR0000SAS4",23.9,2023-06-14,2023-06-14
"15",1957-03-01,"CWSR0000SAS4",23.9,2023-06-14,2023-06-14
"16",1957-04-01,"CWSR0000SAS4",24.1,2023-06-14,2023-06-14
"17",1957-05-01,"CWSR0000SAS4",24.1,2023-06-14,2023-06-14
"18",1957-06-01,"CWSR0000SAS4",24.2,2023-06-14,2023-06-14
"19",1957-07-01,"CWSR0000SAS4",24.4,2023-06-14,2023-06-14
"20",1957-08-01,"CWSR0000SAS4",24.6,2023-06-14,2023-06-14
"21",1957-09-01,"CWSR0000SAS4",24.7,2023-06-14,2023-06-14
"22",1957-10-01,"CWSR0000SAS4",24.8,2023-06-14,2023-06-14
"23",1957-11-01,"CWSR0000SAS4",24.9,2023-06-14,2023-06-14
"24",1957-12-01,"CWSR0000SAS4",25,2023-06-14,2023-06-14
"25",1958-01-01,"CWSR0000SAS4",25.2,2023-06-14,2023-06-14
"26",1958-02-01,"CWSR0000SAS4",25.6,2023-06-14,2023-06-14
"27",1958-03-01,"CWSR0000SAS4",25.7,2023-06-14,2023-06-14
"28",1958-04-01,"CWSR0000SAS4",25.7,2023-06-14,2023-06-14
"29",1958-05-01,"CWSR0000SAS4",25.7,2023-06-14,2023-06-14
"30",1958-06-01,"CWSR0000SAS4",25.9,2023-06-14,2023-06-14
"31",1958-07-01,"CWSR0000SAS4",25.9,2023-06-14,2023-06-14
"32",1958-08-01,"CWSR0000SAS4",26,2023-06-14,2023-06-14
"33",1958-09-01,"CWSR0000SAS4",26.1,2023-06-14,2023-06-14
"34",1958-10-01,"CWSR0000SAS4",26.1,2023-06-14,2023-06-14
"35",1958-11-01,"CWSR0000SAS4",26.2,2023-06-14,2023-06-14
"36",1958-12-01,"CWSR0000SAS4",26.2,2023-06-14,2023-06-14
"37",1959-01-01,"CWSR0000SAS4",26.5,2023-06-14,2023-06-14
"38",1959-02-01,"CWSR0000SAS4",26.4,2023-06-14,2023-06-14
"39",1959-03-01,"CWSR0000SAS4",26.4,2023-06-14,2023-06-14
"40",1959-04-01,"CWSR0000SAS4",26.5,2023-06-14,2023-06-14
"41",1959-05-01,"CWSR0000SAS4",26.7,2023-06-14,2023-06-14
"42",1959-06-01,"CWSR0000SAS4",26.6,2023-06-14,2023-06-14
"43",1959-07-01,"CWSR0000SAS4",26.8,2023-06-14,2023-06-14
"44",1959-08-01,"CWSR0000SAS4",26.9,2023-06-14,2023-06-14
